,310,309,308,307,306,305,304,303,302,301,300,299,298,297,296,295,294,293,292,291,290,289,288,287,286,285,284,283,282,281,280,279,278,277,276,275,274,273,272,271,270
A08,"[0.16678445 0.23462898 0.31095406 0.37597173 0.43250883 0.48339223
 0.50035336 0.57385159 0.62756184 0.67844523 0.72650177 0.77173145
 0.81413428 0.81978799 0.91590106 0.97809187 1.02897527 1.08551237
 1.13922261 1.18727915 1.16749117 1.27208481 1.33992933 1.39363958
 1.43321555 1.46431095 1.48409894 1.43321555 1.5180212  1.54628975
 1.5434629  1.53215548 1.50388693 1.45017668 1.30318021 1.26077739
 1.15618375 0.99222615 0.78021201 0.57385159]","[0.16677267 0.23461239 0.31093209 0.37594516 0.43530493 0.48335807
 0.50314465 0.57381104 0.63034415 0.68122394 0.72927708 0.77450357
 0.8169034  0.82255671 0.91583634 0.97802275 1.03172921 1.08543566
 1.14196877 1.19002191 1.17023532 1.27199491 1.33983464 1.39354109
 1.43311427 1.46420748 1.48399406 1.43311427 1.51508727 1.54335383
 1.54335383 1.52922055 1.500954   1.4500742  1.30026147 1.25786164
 1.15044873 0.98932938 0.77733022 0.57098438]","[0.1667491  0.2374055  0.31371441 0.37871829 0.43524341 0.48611602
 0.50307355 0.57655621 0.63025507 0.68112768 0.72917403 0.77439412
 0.81678796 0.82244047 0.91853317 0.9807108  1.03440967 1.08810853
 1.14180739 1.18985374 1.17006995 1.27464142 1.34247156 1.39334417
 1.43573801 1.46400057 1.48378436 1.43291175 1.51487317 1.54313573
 1.54030948 1.5261782  1.50074189 1.44704303 1.29725147 1.25485763
 1.1474599  0.98353706 0.77439412 0.56807744]","[0.16666667 0.23728814 0.31355932 0.37853107 0.43785311 0.48587571
 0.50564972 0.57627119 0.63276836 0.68361582 0.73163842 0.77683616
 0.81920904 0.82485876 0.92090395 0.98022599 1.03389831 1.09039548
 1.1440678  1.1920904  1.17231638 1.2740113  1.34180791 1.39548023
 1.43502825 1.46327684 1.48305085 1.43220339 1.51412429 1.54237288
 1.53954802 1.52542373 1.49717514 1.44350282 1.29378531 1.25141243
 1.1440678  0.98022599 0.77118644 0.56779661]","[0.1666549  0.23727138 0.31636184 0.381329   0.43782219 0.48866605
 0.50843867 0.57905515 0.63554834 0.6863922  0.73441141 0.77960596
 0.82197585 0.82762517 0.92083892 0.98298143 1.03664995 1.09031848
 1.14681167 1.19483087 1.1722336  1.27674599 1.34171316 1.39538168
 1.43492691 1.4631735  1.48577078 1.42927759 1.51401737 1.53943931
 1.53661465 1.52249135 1.49424476 1.43775157 1.29086929 1.24567474
 1.13833769 0.97733211 0.76830732 0.5621072 ]","[0.16944366 0.23722112 0.31629483 0.38124823 0.44055352 0.49138661
 0.50833098 0.58175657 0.63541372 0.68907088 0.73707992 0.7822649
 0.82462581 0.83027393 0.92346795 0.98559729 1.03925445 1.09291161
 1.14939283 1.1945778  1.17480938 1.27647557 1.34425304 1.39791019
 1.43744705 1.46568766 1.48545609 1.42897487 1.51087263 1.53911324
 1.53346512 1.51934482 1.48828015 1.43462299 1.28494775 1.24258684
 1.13244846 0.97147698 0.76249647 0.55916408]","[0.16937191 0.23994354 0.3161609  0.38390967 0.44318984 0.49117855
 0.5109386  0.5843331  0.63796754 0.68877911 0.73959068 0.78475653
 0.82709951 0.82992237 0.92589979 0.98800282 1.04163726 1.0952717
 1.151729   1.19689485 1.17713479 1.27875794 1.3465067  1.39731828
 1.43683839 1.46506704 1.4848271  1.4283698  1.51023289 1.53563867
 1.53281581 1.51587862 1.4848271  1.43119266 1.2815808  1.23641496
 1.12914608 0.9654199  0.75935074 0.55610445]","[0.16935996 0.23992661 0.31896126 0.38388258 0.44315856 0.49396655
 0.51372521 0.58711453 0.64074518 0.69155317 0.74236116 0.78752382
 0.82986381 0.83268647 0.92865712 0.99075577 1.04438642 1.09801708
 1.15164773 1.19963305 1.17987439 1.28149037 1.34641169 1.39721967
 1.436737   1.46496366 1.48472232 1.428269   1.51012631 1.53553031
 1.52988498 1.51294898 1.48189965 1.42544633 1.27584504 1.23068238
 1.12342107 0.95970644 0.75365182 0.55324254]","[0.16931217 0.24268078 0.31887125 0.38659612 0.44585538 0.49664903
 0.51358025 0.58694885 0.64338624 0.69417989 0.74497354 0.79012346
 0.8324515  0.83527337 0.93121693 0.99329806 1.04691358 1.1005291
 1.15414462 1.2021164  1.17954145 1.28112875 1.34885362 1.39964727
 1.43915344 1.46455026 1.48430335 1.42786596 1.50687831 1.53227513
 1.52663139 1.50970018 1.47865961 1.42222222 1.26984127 1.22469136
 1.11746032 0.95661376 0.75061728 0.55026455]","[0.17204908 0.24256099 0.32153434 0.38922578 0.44845579 0.49922437
 0.51614723 0.58947962 0.64588916 0.69665774 0.74742632 0.79255394
 0.83486109 0.83768157 0.93357777 0.99562826 1.04921732 1.10280637
 1.15639543 1.20434353 1.18177972 1.28331688 1.34818784 1.39895642
 1.4384431  1.46664786 1.48357072 1.42716119 1.50613454 1.52869835
 1.5230574  1.50613454 1.47510929 1.41587928 1.26639402 1.22126639
 1.1112678  0.95050063 0.74460584 0.54717247]","[0.17203695 0.24254389 0.32433195 0.38919834 0.44842417 0.49918917
 0.51893111 0.59225834 0.64866389 0.69942889 0.75019389 0.79531834
 0.83762251 0.84044278 0.93633223 0.99837834 1.05196362 1.1055489
 1.15913417 1.20425862 1.18451667 1.28604668 1.35091306 1.40167807
 1.43834168 1.46654445 1.48346612 1.42706057 1.50602834 1.52859057
 1.52012973 1.50320807 1.46936473 1.41295918 1.26066418 1.21553973
 1.1055489  0.94479306 0.73891278 0.54149334]","[0.17197632 0.2452777  0.32421765 0.39188046 0.45108542 0.50183253
 0.52156752 0.5948689  0.65125458 0.70200169 0.7527488  0.79785734
 0.8401466  0.84296589 0.93882154 1.00084579 1.05441218 1.10797857
 1.16154497 1.20665351 1.18691852 1.28559346 1.35325627 1.4011841
 1.44065407 1.46602763 1.48294333 1.42655765 1.50267832 1.52523259
 1.51959402 1.49985904 1.46602763 1.40682267 1.25458134 1.20947279
 1.09952072 0.93882154 0.7358331  0.53848323]","[0.17474634 0.24520857 0.32694476 0.3945885  0.45377678 0.50450958
 0.52423901 0.59751973 0.65388952 0.70744081 0.75535513 0.80045096
 0.8427283  0.84836528 0.94419391 1.00620068 1.05693348 1.11048478
 1.16403608 1.20913191 1.18658399 1.28804961 1.35287486 1.40360767
 1.44024803 1.46561443 1.48252537 1.42333709 1.50225479 1.52198422
 1.51634724 1.49379932 1.45997745 1.40078918 1.24859076 1.20067644
 1.09357384 0.93291995 0.72998873 0.53551297]","[0.1747094  0.24797464 0.32687566 0.397323   0.45649877 0.50722085
 0.52694611 0.60021134 0.65656921 0.71010919 0.75801338 0.80309968
 0.84536809 0.85100387 0.94681226 1.00880592 1.059528   1.11306798
 1.16942585 1.21451215 1.18915111 1.29059528 1.35540683 1.40612892
 1.44276154 1.46530468 1.48221205 1.42303628 1.49911941 1.52166256
 1.51039098 1.49066573 1.45403311 1.39485734 1.24269109 1.1947869
 1.08488905 0.92426911 0.72419866 0.529764  ]","[0.1745987  0.24781752 0.32948465 0.39707125 0.45902563 0.50971557
 0.52942833 0.60264714 0.6589693  0.71247536 0.76316531 0.80822304
 0.85046466 0.85328077 0.94902844 1.01098282 1.06448888 1.11799493
 1.17150099 1.21655872 1.19121374 1.29259364 1.35736412 1.40523796
 1.44184737 1.46719234 1.48127288 1.42213461 1.49816953 1.51788229
 1.50661785 1.4869051  1.45029569 1.38834131 1.23627147 1.18839763
 1.07856942 0.91805125 0.71810758 0.52661222]","[0.17735238 0.25054543 0.33218383 0.39974664 0.46167922 0.51235133
 0.53205715 0.60806531 0.66436765 0.71503976 0.76571187 0.81075375
 0.85298051 0.85579562 0.95432472 1.01344218 1.06692941 1.12041664
 1.17390386 1.21894574 1.19360968 1.2949539  1.3597016  1.40755859
 1.44415511 1.46667605 1.48075164 1.42163418 1.49482722 1.51453304
 1.50327257 1.48075164 1.44415511 1.38222254 1.23020621 1.1795341
 1.06974453 0.91209797 0.71222465 0.52079668]","[0.17731495 0.25049254 0.33492823 0.40247678 0.46439628 0.5150577
 0.53475936 0.61075148 0.66704194 0.72051787 0.76836476 0.81339713
 0.85561497 0.86124402 0.9569378  1.0188573  1.06951872 1.12299465
 1.17647059 1.22150296 1.19617225 1.29749507 1.35941458 1.41007599
 1.44385027 1.46636645 1.48043907 1.41851956 1.49451168 1.51139882
 1.50014073 1.47762454 1.43822122 1.37630172 1.22150296 1.17365607
 1.06388967 0.90346186 0.70644526 0.51787222]","[0.18010412 0.25327142 0.3348811  0.40523428 0.46714507 0.51779935
 0.53749824 0.61347967 0.66976221 0.72323062 0.7738849  0.81891093
 0.86112284 0.86393696 0.95961728 1.02152807 1.07499648 1.12565077
 1.17911918 1.22414521 1.19881807 1.30012664 1.36203743 1.40987759
 1.44364711 1.46616012 1.48023076 1.41831997 1.49148727 1.50837203
 1.49711552 1.47178838 1.4323906  1.36766568 1.21570283 1.16504854
 1.05529759 0.89770649 0.7007176  0.5121711 ]","[0.18002813 0.2559775  0.33755274 0.40787623 0.4697609  0.52039381
 0.54008439 0.61603376 0.67229255 0.7257384  0.77637131 0.82137834
 0.86357243 0.86638537 0.96483826 1.02672293 1.07735584 1.13080169
 1.18424754 1.22644163 1.20112518 1.302391   1.36427567 1.41209564
 1.44585091 1.46554149 1.47960619 1.41772152 1.49085795 1.50492264
 1.49085795 1.46554149 1.42616034 1.36146273 1.20956399 1.15611814
 1.04922644 0.88888889 0.69479606 0.50914205]","[0.17999016 0.2559235  0.34029389 0.41060255 0.47247416 0.52309639
 0.54278282 0.61871616 0.67777543 0.73121001 0.7790199  0.82401744
 0.86901498 0.87182732 0.96744709 1.02931871 1.07994094 1.13337552
 1.1868101  1.22899529 1.20368417 1.30211629 1.36680025 1.41179779
 1.44554595 1.46804472 1.4792941  1.41461014 1.48773114 1.50179287
 1.48773114 1.46242002 1.42023483 1.35555087 1.20368417 1.1502496
 1.04056809 0.88307671 0.68902482 0.50340997]","[0.18267407 0.25855406 0.34286517 0.41312443 0.47495258 0.52834961
 0.5480222  0.6239022  0.6801096  0.73350664 0.7840933  0.82905923
 0.87121478 0.87402515 0.97238811 1.03421626 1.08480292 1.13819996
 1.18878662 1.23375255 1.20564884 1.30682217 1.36865032 1.41361624
 1.44734069 1.46701328 1.47825476 1.41361624 1.4838755  1.49792735
 1.4838755  1.4557718  1.41361624 1.34616736 1.19440736 1.14101033
 1.03140589 0.87402515 0.68291997 0.49743554]","[0.18260992 0.25846327 0.34274477 0.41578873 0.47759517 0.53097345
 0.55063913 0.62649248 0.68548954 0.73886782 0.78943672 0.83438685
 0.8765276  0.87933699 0.97485602 1.03666245 1.09004074 1.14060964
 1.19398792 1.23612867 1.21084422 1.30917264 1.37097907 1.4159292
 1.44683242 1.4664981  1.47492625 1.41311982 1.48054502 1.49459194
 1.47773564 1.4496418  1.40750105 1.34007585 1.18555977 1.13218149
 1.02261554 0.86809945 0.67706139 0.49445147]","[0.1854193  0.26127265 0.34555415 0.41859812 0.48040455 0.53378283
 0.55344852 0.63211125 0.68829892 0.7416772  0.7922461  0.83719624
 0.88214637 0.88214637 0.98047479 1.04228122 1.09285012 1.1462284
 1.1967973  1.23893805 1.2136536  1.31198202 1.37097907 1.4159292
 1.4496418  1.4664981  1.47492625 1.41031044 1.48054502 1.49178255
 1.47492625 1.44402304 1.3990729  1.3316477  1.17713162 1.12375334
 1.01418739 0.8596713  0.66863324 0.4888327 ]","[0.18530217 0.26391521 0.34814347 0.42114129 0.48290868 0.53906085
 0.55590651 0.63451955 0.69347933 0.74682389 0.79736085 0.84228259
 0.88439672 0.88720432 0.98547063 1.04443041 1.09777497 1.14831193
 1.20165649 1.24377062 1.21569453 1.31396083 1.37292061 1.41784235
 1.44872605 1.4655717  1.47399453 1.40941953 1.47680213 1.48803257
 1.46837931 1.43749561 1.39257388 1.32519127 1.17077279 1.11462062
 1.00512389 0.85070541 0.66259563 0.48571629]","[0.18804378 0.26382262 0.35082795 0.42380017 0.48835251 0.54167836
 0.56132473 0.63991019 0.69604266 0.75217513 0.79988774 0.84760034
 0.88969969 0.88969969 0.98793152 1.04967724 1.10019646 1.15352231
 1.20404154 1.24614089 1.21807466 1.31630648 1.37524558 1.42015156
 1.44821779 1.46505754 1.47347741 1.40611844 1.47347741 1.4847039
 1.46505754 1.43137805 1.38647207 1.31630648 1.16194218 1.10580971
 0.99635139 0.84479371 0.65674993 0.47993264]","[0.18803059 0.26661054 0.35360977 0.42657686 0.49112468 0.54444678
 0.56409177 0.64267172 0.70160668 0.75492879 0.80544447 0.8503473
 0.8924437  0.89525012 0.99347506 1.05521645 1.10573213 1.15624781
 1.20676349 1.24885989 1.22079562 1.31902056 1.37795552 1.42005192
 1.45092261 1.46776117 1.47337403 1.40601979 1.4705676  1.47898688
 1.45934189 1.42566477 1.37795552 1.30779485 1.15344138 1.09731285
 0.9878622  0.83631516 0.651091   0.47428612]","[0.19071659 0.26924695 0.35619128 0.42911233 0.49361941 0.54971252
 0.56654046 0.64787547 0.70396859 0.7600617  0.81054551 0.85542
 0.89748983 0.90029449 0.99845744 1.05735521 1.10783901 1.16112747
 1.21161127 1.25368111 1.2228299  1.32099285 1.37989062 1.42196045
 1.45000701 1.46683495 1.47244426 1.40232786 1.46683495 1.47524891
 1.45281167 1.4191558  1.37147665 1.2985556  1.14429954 1.08820642
 0.97882485 0.8301781  0.64507082 0.47118216]","[0.19067648 0.26919033 0.35892043 0.43182615 0.49631966 0.55240098
 0.57202944 0.65054329 0.70942867 0.76270592 0.81317911 0.86084823
 0.90290922 0.90290922 1.00105152 1.06274097 1.11321416 1.16368735
 1.21416053 1.25622152 1.2253768  1.3235191  1.38240449 1.42166141
 1.44970207 1.46652646 1.46933053 1.40203295 1.4637224  1.4721346
 1.44970207 1.41324921 1.36277603 1.29267438 1.13845075 1.08236944
 0.97301087 0.82159131 0.63932702 0.46547494]","[0.1933721  0.27184194 0.36152175 0.4343866  0.50164647 0.55489386
 0.57451132 0.65578365 0.71463603 0.76788342 0.81832831 0.86597071
 0.90800813 0.90800813 1.00609542 1.0677503  1.11819519 1.16864009
 1.21908499 1.2583199  1.22749247 1.32557977 1.38162965 1.42366706
 1.45169201 1.46570448 1.46850697 1.39844462 1.46009949 1.46570448
 1.44328452 1.4068521  1.3564072  1.28354235 1.12940517 1.07055279
 0.96405801 0.81272332 0.63336369 0.46241155]","[0.19329085 0.27452903 0.36417116 0.43700539 0.50423699 0.56026332
 0.57987254 0.65830941 0.71713705 0.77316339 0.82358709 0.86840815
 0.91322922 0.91322922 1.0112753  1.07290427 1.12052665 1.17375166
 1.22137405 1.2633938  1.23257931 1.32782408 1.38385041 1.42587016
 1.45108201 1.46508859 1.46788991 1.39785699 1.45668464 1.46228728
 1.43707543 1.40065831 1.34743329 1.27459906 1.12052665 1.061699
 0.95524897 0.80677919 0.62469361 0.45661461]","[0.1960647  0.27729151 0.36692108 0.44254604 0.5069673  0.56298579
 0.58259226 0.66381906 0.72263847 0.77865696 0.82907359 0.87388838
 0.91590225 0.91590225 1.01673552 1.07555493 1.12597157 1.17638821
 1.22680485 1.26601779 1.23520762 1.33043904 1.38645753 1.42567047
 1.45087879 1.46488341 1.46768434 1.3948603  1.45367971 1.45928156
 1.43127232 1.39205938 1.33884182 1.26601779 1.11196695 1.05314754
 0.94671242 0.79826343 0.61900427 0.45094881]","[0.19598236 0.27717505 0.36956674 0.44515994 0.51235389 0.56834885
 0.58514734 0.66913978 0.72793449 0.78392945 0.83432491 0.87912088
 0.9211171  0.9211171  1.01910828 1.08070274 1.1310982  1.18149367
 1.22908938 1.26828585 1.23748863 1.33268006 1.38867502 1.42787149
 1.45306922 1.46426822 1.46426822 1.39147477 1.45026948 1.45306922
 1.42507174 1.38587527 1.33268006 1.25708686 1.10310072 1.04430601
 0.93791559 0.78952894 0.61314482 0.44795968]","[0.19869866 0.27985727 0.37221017 0.44777164 0.51493738 0.57090884
 0.59049885 0.67165745 0.73322605 0.78639894 0.83957182 0.88434898
 0.92632757 0.92632757 1.02427762 1.08584622 1.13622053 1.18379626
 1.23417057 1.27335059 1.23976772 1.33491919 1.39089065 1.42727209
 1.45245925 1.46365354 1.46365354 1.39089065 1.4468621  1.4468621
 1.41887637 1.37969635 1.3237249  1.24816344 1.09424194 1.03547191
 0.92912615 0.78360036 0.60729028 0.44217449]","[0.19867086 0.2826163  0.37495628 0.45050717 0.51766352 0.57642532
 0.59321441 0.67715985 0.73592165 0.79188527 0.84225254 0.88982162
 0.93179433 0.93179433 1.02973068 1.09129066 1.13885974 1.189227
 1.23679608 1.27597062 1.24239244 1.33753061 1.39349423 1.42987058
 1.45225603 1.46344876 1.46065058 1.38789787 1.44386149 1.44386149
 1.4130815  1.37110878 1.31514516 1.23959426 1.0856943  1.02693249
 0.92060161 0.77509619 0.60160895 0.43931445]","[0.20134228 0.2852349  0.37751678 0.45302013 0.52293065 0.57885906
 0.598434   0.6795302  0.74105145 0.79697987 0.84731544 0.89485459
 0.93680089 0.93400447 1.03467562 1.09619687 1.14373602 1.19407159
 1.24161074 1.28076063 1.24440716 1.33948546 1.39261745 1.43176734
 1.4541387  1.46252796 1.45973154 1.38422819 1.4401566  1.43736018
 1.40659955 1.36465324 1.30872483 1.23042506 1.07662192 1.01789709
 0.91163311 0.76901566 0.59563758 0.43344519]","[0.20408163 0.28515516 0.38020688 0.45848476 0.5255801  0.58428851
 0.60106234 0.68493151 0.74643556 0.80234834 0.85266984 0.90019569
 0.94213028 0.93933464 1.03997763 1.09868605 1.14900755 1.19653341
 1.24405927 1.28319821 1.24685491 1.34190663 1.39502376 1.43136707
 1.45373218 1.46211909 1.45932346 1.38104557 1.43695834 1.43416271
 1.40061504 1.35588482 1.29997204 1.22169416 1.06793402 1.00922561
 0.90299133 0.76041375 0.58987979 0.43052838]","[0.20401034 0.28785021 0.38286872 0.46111926 0.52819115 0.58687906
 0.6064417  0.69028156 0.75176413 0.80765737 0.85796129 0.90267589
 0.94459582 0.94459582 1.04520366 1.10389157 1.15419549 1.20170474
 1.249214   1.28554461 1.25200866 1.34423252 1.3973311  1.43366171
 1.45322434 1.46160833 1.456019   1.38056312 1.43086704 1.42807238
 1.39453644 1.34982184 1.29113393 1.21288339 1.05917697 1.00048907
 0.8942919  0.75455879 0.5840844  0.42478865]","[0.20674722 0.29056367 0.38555563 0.46378431 0.53363135 0.59230286
 0.61186003 0.69567647 0.75434798 0.81022561 0.86330935 0.90801145
 0.94991968 0.94991968 1.04770552 1.10917092 1.1566669  1.20695676
 1.25445275 1.29077321 1.25445275 1.34665083 1.39973458 1.43326116
 1.45281833 1.45840609 1.45561221 1.37738353 1.4276734  1.42208563
 1.38855906 1.34106307 1.28239156 1.20416288 1.05049941 0.9918279
 0.8856604  0.74596633 0.57833345 0.42187609]","[0.20673278 0.29333706 0.38832239 0.46654561 0.53638776 0.59505518
 0.61461098 0.69842157 0.75988267 0.81575639 0.86883643 0.91353541
 0.9554407  0.95264702 1.05321972 1.11468082 1.16217349 1.20966615
 1.25715882 1.29347674 1.25715882 1.34935047 1.39963682 1.43595474
 1.45271686 1.45830423 1.45271686 1.37449364 1.42478    1.41919262
 1.3828747  1.33538204 1.27392094 1.19569772 1.04204498 0.98337757
 0.87721749 0.74032686 0.57270569 0.41625925]","[0.20936562 0.29590341 0.39081583 0.46897899 0.54155908 0.60018145
 0.61972224 0.70346849 0.76488241 0.82071324 0.87375253 0.9184172
 0.96029032 0.95749878 1.05799428 1.11940819 1.1668644  1.21432061
 1.26177682 1.29527532 1.25898527 1.35110615 1.4013539  1.4348524
 1.45439319 1.45718473 1.45160165 1.37064694 1.42089469 1.41252006
 1.37623002 1.32598227 1.2673599  1.18640519 1.0328704  0.97424803
 0.87096099 0.73138391 0.56668295 0.41314816]","[0.2093364  0.29586212 0.39355244 0.47449585 0.54427465 0.60288884
 0.62242691 0.70895262 0.77035797 0.82618101 0.8792129  0.92387133
 0.96573861 0.96294746 1.06342893 1.12204312 1.16949271 1.21694229
 1.26439188 1.30067685 1.26160073 1.35370874 1.40394948 1.4374433
 1.45419022 1.45698137 1.44860791 1.3676645  1.41511409 1.40674063
 1.37045566 1.32021492 1.25880957 1.17786616 1.0243528  0.96573861
 0.86246598 0.72569953 0.56102156 0.41029935]"
